10,32,512000,1.1314,0.341886,0.338403,0.401056
10,64,512000,1.13197,0.346448,0.341474,0.403706
10,128,512000,1.27393,0.378342,0.368494,0.411458
10,4,1024000,2.34674,0.698818,0.697525,0.891155
10,8,1024000,2.25805,0.682972,0.693913,0.825257
10,16,1024000,2.26039,0.68915,0.67931,0.838321
10,32,1024000,2.25296,0.688955,0.680267,0.805047
10,64,1024000,2.25971,0.69142,0.684813,0.799125
10,128,1024000,2.51251,0.749666,0.728095,0.808919
10,4,2048000,4.64864,1.37748,1.39704,1.77497
10,8,2048000,4.51642,1.36361,1.36963,1.64935
10,16,2048000,4.51696,1.37387,1.35711,1.65264
10,32,2048000,4.504,1.36408,1.35938,1.6092
10,64,2048000,4.51503,1.37753,1.36699,1.59804
10,128,2048000,5.00347,1.47218,1.44397,1.61745
10,4,4096000,9.29725,2.76216,2.7728,3.54837
10,8,4096000,9.02671,2.74035,2.73862,3.29779
10,16,4096000,9.0279,2.7481,2.71189,3.30343
10,32,4096000,9.00395,2.72774,2.71102,3.21767
10,64,4096000,9.02614,2.75003,2.73119,3.19327
10,128,4096000,9.99811,2.93005,2.87932,3.23108
10,4,8192000,18.5845,5.50601,5.52855,7.10761
10,8,8192000,18.0524,5.45163,5.47477,6.59409
10,16,8192000,18.0632,5.4902,5.4456,6.60665
10,32,8192000,18.0128,5.4503,5.42144,6.43435
10,64,8192000,18.0496,5.50779,5.46101,6.38621
10,128,8192000,20.0402,5.86552,5.74761,6.45545
10,4,16384000,37.1528,11.0229,11.0528,14.2029
10,8,16384000,36.0904,10.8999,10.9487,13.221
10,16,16384000,36.1311,10.9769,10.8492,13.209
10,32,16384000,35.9886,10.9191,10.8526,12.8767
10,64,16384000,36.0911,10.9869,10.9145,12.7824
10,128,16384000,40.0405,11.6906,11.5187,12.9157
10,4,32768000,74.4115,22.0186,22.3717,28.399
10,8,32768000,72.15,21.7872,21.8688,26.3806
10,16,32768000,72.1882,21.9729,21.6974,26.4195
10,32,32768000,71.9575,21.7791,21.6822,25.7288
10,64,32768000,72.1804,21.9484,21.8537,25.5276
10,128,32768000,80.1559,23.3315,22.9934,25.8282
10,4,65536000,148.535,44.0308,44.1649,56.7191
10,8,65536000,144.304,43.564,43.7656,52.7329
10,16,65536000,144.345,43.8681,43.3483,52.7964
10,32,65536000,143.91,43.5325,43.3438,51.4357
10,64,65536000,144.382,43.9152,43.6353,51.0561
10,128,65536000,160.251,46.6841,45.9832,51.6342
10,4,131072000,297.173,87.9738,88.2765,113.723
10,8,131072000,288.618,87.0953,87.4641,105.433
